Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Capacitance","Tolerance","Voltage - Rated","Temperature Coefficient","Operating Temperature","Features","Ratings","Applications","Failure Rate","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Lead Style"
"https://datasheets.kyocera-avx.com/X7RDielectric.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0805-%282012-Metric%29-1%2C40mm.jpg","478-10843-2-ND,478-10843-1-ND,478-10843-6-ND","0805ZC564JAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 0.56UF 10V X7R 0805","31,118","1.11","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","0.56 µF","±5%","10V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.055"" (1.40mm)","-","-"
"https://datasheets.kyocera-avx.com/cx5r-KGM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0603-%281608-Metric%29-0%2C90mm.jpg","478-KGM15BR51A684KTTR-ND,478-KGM15BR51A684KTCT-ND,478-KGM15BR51A684KTDKR-ND","KGM15BR51A684KT","KYOCERA AVX","KYOCERA AVX","CAP CER 0.68UF 10V X5R 0603","23,650","0.21","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X5R","Active","0.68 µF","±10%","10V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.037"" (0.95mm)","-","-"
"http://datasheets.kyocera-avx.com/cx5r.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0805-%282012-Metric%29-1%2C40mm.jpg","478-5875-2-ND,478-5875-1-ND,478-5875-6-ND","0805ZD684KAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 0.68UF 10V X5R 0805","2,826","0.4","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","0.68 µF","±10%","10V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.055"" (1.40mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0805-%282012-Metric%29-1%2C40mm.jpg","478-KGM21AR71A684KUTR-ND,478-KGM21AR71A684KUCT-ND,478-KGM21AR71A684KUDKR-ND","KGM21AR71A684KU","KYOCERA AVX","KYOCERA AVX","CAP CER 0.68UF 10V X7R 0805","2,021","0.45","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","0.68 µF","±10%","10V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.057"" (1.45mm)","-","-"
"https://datasheets.kyocera-avx.com/X7RDielectric.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/924/0805-%282012-Metric%29-0%2C94mm.jpg","478-0805ZC684KAZ2ATR-ND,478-0805ZC684KAZ2ACT-ND,478-0805ZC684KAZ2ADKR-ND","0805ZC684KAZ2A","KYOCERA AVX","KYOCERA AVX","CAP CER 0.68UF 10V X7R 0805","1,630","0.65","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","FLEXITERM®","Active","0.68 µF","±10%","10V","X7R","-55°C ~ 125°C","Soft Termination","-","Boardflex Sensitive","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-","0.037"" (0.94mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/761/1206-%283216-Metric%29-1%2C27mm-M-Code.jpg","478-KGM31HR71A684KUTR-ND,478-KGM31HR71A684KUCT-ND,478-KGM31HR71A684KUDKR-ND","KGM31HR71A684KU","KYOCERA AVX","KYOCERA AVX","CAP CER 0.68UF 10V X7R 1206","1,958","0.66","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","0.68 µF","±10%","10V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.075"" (1.90mm)","-","-"
"https://datasheets.kyocera-avx.com/X7RDielectric.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0805-%282012-Metric%29-1%2C40mm.jpg","478-12798-2-ND,478-12798-1-ND,478-12798-6-ND","0805ZC824KAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 0.82UF 10V X7R 0805","5,099","0.21","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","0.82 µF","±10%","10V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.055"" (1.40mm)","-","-"
"https://datasheets.kyocera-avx.com/cx5r-KGM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C56mm.jpg","478-KGM05AR51A105KHTR-ND,478-KGM05AR51A105KHCT-ND,478-KGM05AR51A105KHDKR-ND","0402ZD105KAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 1UF 10V X5R 0402","1,804,011","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X5R","Active","1 µF","±10%","10V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X6S.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4846/478_0201-%280603-Metric%29-0%2C33mm.jpg","478-KGM03CS61A105MHTR-ND,478-KGM03CS61A105MHCT-ND,478-KGM03CS61A105MHDKR-ND","KGM03CS61A105MH","KYOCERA AVX","KYOCERA AVX","CAP CER 1UF 10V X6S 0201","11,934","0.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X6S","Active","1 µF","±20%","10V","X6S","-55°C ~ 105°C","-","-","General Purpose","-","Surface Mount, MLCC","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","-","0.015"" (0.39mm)","-","-"
"https://datasheets.kyocera-avx.com/LICC.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/740/0508-%281220-Metric%29-0%2C40mm.jpg","478-KGL21DR71A105KUTR-ND,478-KGL21DR71A105KUCT-ND,478-KGL21DR71A105KUDKR-ND","0508ZC105KAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 1UF 10V X7R 0508","7,387","1.91","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","1 µF","±10%","10V","X7R","-55°C ~ 125°C","Low ESL (Reverse Geometry)","-","Bypass, Decoupling","-","Surface Mount, MLCC","0508 (1220 Metric)","0.050"" L x 0.079"" W (1.27mm x 2.00mm)","-","0.040"" (1.02mm)","-","-"
"https://datasheets.kyocera-avx.com/cx5r-KGM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0603-%281608-Metric%29-0%2C90mm.jpg","478-KGM15BR51A105KTTR-ND,478-KGM15BR51A105KTCT-ND,478-KGM15BR51A105KTDKR-ND","0603ZD105KAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 1UF 10V X5R 0603","102,921","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X5R","Active","1 µF","±10%","10V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.037"" (0.95mm)","-","-"
"https://datasheets.kyocera-avx.com/cx5r-KGM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C56mm.jpg","478-KGM05AR51A105KNTR-ND,478-KGM05AR51A105KNCT-ND,478-KGM05AR51A105KNDKR-ND","0402ZD105KAT4A","KYOCERA AVX","KYOCERA AVX","CAP CER 1UF 10V X5R 0402","191,839","0.11","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X5R","Active","1 µF","±10%","10V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_Y5V.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0603-%281608-Metric%29-0%2C90mm.jpg","478-KGM15AV51A105ZTTR-ND,478-KGM15AV51A105ZTCT-ND,478-KGM15AV51A105ZTDKR-ND","0603ZG105ZAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 1UF 10V Y5V 0603","68,115","0.11","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - Y5V","Active","1 µF","-20%, +80%","10V","Y5V (F)","-30°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.90mm)","-","-"
"https://datasheets.kyocera-avx.com/cx5r-KGM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4846/478_0201-%280603-Metric%29-0%2C33mm.jpg","478-KGM03CR51A105MHTR-ND,478-KGM03CR51A105MHCT-ND,478-KGM03CR51A105MHDKR-ND","KGM03CR51A105MH","KYOCERA AVX","KYOCERA AVX","CAP CER 1UF 10V X5R 0201","3,875,571","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X5R","Active","1 µF","±20%","10V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","-","0.015"" (0.39mm)","-","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/5789/KAM05CR71A105KH%20Datasheet.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0603-%281608-Metric%29-0%2C90mm.jpg","478-KAM05CR71A105KHTR-ND,478-KAM05CR71A105KHCT-ND,478-KAM05CR71A105KHDKR-ND","KAM05CR71A105KH","KYOCERA AVX","KYOCERA AVX","0402 X7R 1UF10% 10V AEC-Q200","9,932","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KAM","Active","1 µF","±10%","10V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.028"" (0.70mm)","-","-"
"https://datasheets.kyocera-avx.com/cx5r-KGM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/478_0402-%281005-Metric%29-0%2C56mm.jpg","478-KGM05AR51A105MHTR-ND,478-KGM05AR51A105MHCT-ND,478-KGM05AR51A105MHDKR-ND","0402ZD105MAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 1UF 10V X5R 0402","325,943","0.16","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X5R","Active","1 µF","±20%","10V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0603-%281608-Metric%29-0%2C90mm.jpg","478-KGM15BR71A105MTTR-ND,478-KGM15BR71A105MTCT-ND,478-KGM15BR71A105MTDKR-ND","0603ZC105MAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 1UF 10V X7R 0603","26,174","0.16","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","1 µF","±20%","10V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.037"" (0.95mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0805-%282012-Metric%29-1%2C40mm.jpg","478-KGM21AR71A105KUTR-ND,478-KGM21AR71A105KUCT-ND,478-KGM21AR71A105KUDKR-ND","0805ZC105KAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 1UF 10V X7R 0805","221,772","0.17","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","1 µF","±10%","10V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.057"" (1.45mm)","-","-"
"https://datasheets.kyocera-avx.com/X7RDielectric.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0805-%282012-Metric%29-1%2C40mm.jpg","478-0805ZC105JAZ2ATR-ND,478-0805ZC105JAZ2ACT-ND,478-0805ZC105JAZ2ADKR-ND","0805ZC105JAZ2A","KYOCERA AVX","KYOCERA AVX","CAP CER 1UF 10V X7R 0805","5,547","0.17","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","FLEXITERM®","Active","1 µF","±5%","10V","X7R","-55°C ~ 125°C","Soft Termination","-","Boardflex Sensitive","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-","0.055"" (1.40mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0603-%281608-Metric%29-0%2C90mm.jpg","478-KGM15BR71A105KTTR-ND,478-KGM15BR71A105KTCT-ND,478-KGM15BR71A105KTDKR-ND","0603ZC105KAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 1UF 10V X7R 0603","426,845","0.18","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","1 µF","±10%","10V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.037"" (0.95mm)","-","-"
"http://datasheets.kyocera-avx.com/cx5r.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0805-%282012-Metric%29-1%2C40mm.jpg","478-1412-2-ND,478-1412-1-ND,478-1412-6-ND","0805ZD105KAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 1UF 10V X5R 0805","16,104","0.18","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","1 µF","±10%","10V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.055"" (1.40mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/761/1206-%283216-Metric%29-1%2C27mm-M-Code.jpg","478-KGM31HR71A105KUTR-ND,478-KGM31HR71A105KUCT-ND,478-KGM31HR71A105KUDKR-ND","1206ZC105KAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 1UF 10V X7R 1206","3,600","0.26","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","1 µF","±10%","10V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.075"" (1.90mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/771/0603-%281608-Metric%29-0%2C94mm.jpg","478-KGM15BR71A105JTTR-ND,478-KGM15BR71A105JTCT-ND,478-KGM15BR71A105JTDKR-ND","0603ZC105JAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 1UF 10V X7R 0603","6,895","0.56","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","1 µF","±5%","10V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.037"" (0.95mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0805-%282012-Metric%29-1%2C40mm.jpg","478-KGM21AR71A105JUTR-ND,478-KGM21AR71A105JUCT-ND,478-KGM21AR71A105JUDKR-ND","0805ZC105JAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 1UF 10V X7R 0805","22,801","0.72","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","1 µF","±5%","10V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.057"" (1.45mm)","-","-"
"https://datasheets.kyocera-avx.com/X7RDielectric.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0805-%282012-Metric%29-1%2C40mm.jpg","478-3557-2-ND,478-3557-1-ND,478-3557-6-ND","0805ZC105KAZ2A","KYOCERA AVX","KYOCERA AVX","CAP CER 1UF 10V X7R 0805","4,042","0.88","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","FLEXITERM®","Active","1 µF","±10%","10V","X7R","-55°C ~ 125°C","Soft Termination","-","Boardflex Sensitive","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.055"" (1.40mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/204/CM-0603%281608%29.JPG","478-KGM15AR71A105KTTR-ND,478-KGM15AR71A105KTCT-ND,478-KGM15AR71A105KTDKR-ND","KGM15AR71A105KT","KYOCERA AVX","KYOCERA AVX","CAP CER 1UF 10V X7R 0603","2,365","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","1 µF","±10%","10V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.90mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2659/MFG_MLCC-X5R.jpg","478-KGM15BR71A105KMTR-ND,478-KGM15BR71A105KMCT-ND,478-KGM15BR71A105KMDKR-ND","KGM15BR71A105KM","KYOCERA AVX","KYOCERA AVX","CAP CER 1UF 10V X7R 0603","75,902","0.18","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","1 µF","±10%","10V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.037"" (0.95mm)","-","-"
"https://datasheets.kyocera-avx.com/cx5r-KGM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0603-%281608-Metric%29-0%2C90mm.jpg","478-KGM15BR51A105MTTR-ND,478-KGM15BR51A105MTCT-ND,478-KGM15BR51A105MTDKR-ND","0603ZD105MAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 1UF 10V X5R 0603","52,694","0.22","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X5R","Active","1 µF","±20%","10V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.037"" (0.95mm)","-","-"
"https://datasheets.kyocera-avx.com/cx5r-KGM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2659/MFG_MLCC-X5R.jpg","478-KGM15BR51A105KMTR-ND,478-KGM15BR51A105KMCT-ND,478-KGM15BR51A105KMDKR-ND","0603ZD105KAT4A","KYOCERA AVX","KYOCERA AVX","CAP CER 1UF 10V X5R 0603","50,729","0.3","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X5R","Active","1 µF","±10%","10V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.037"" (0.95mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0805-%282012-Metric%29-1%2C40mm.jpg","478-KGM21AR71A105MUTR-ND,478-KGM21AR71A105MUCT-ND,478-KGM21AR71A105MUDKR-ND","0805ZC105MAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 1UF 10V X7R 0805","7,927","0.59","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","1 µF","±20%","10V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.057"" (1.45mm)","-","-"
"https://www.bourns.com/docs/product-datasheets/gdt35.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/924/0805-%282012-Metric%29-0%2C94mm.jpg","478-0805ZC105K4T2ATR-ND,478-0805ZC105K4T2ACT-ND,478-0805ZC105K4T2ADKR-ND","0805ZC105K4T2A","KYOCERA AVX","KYOCERA AVX","CAP CER 1UF 10V X7R 0805","2,000","0.67","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","1 µF","±10%","10V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-","0.037"" (0.94mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/935/1210-%283225-Metric%29-1%2C40mm-N-Code.jpg","478-KGM32ER71A105MUTR-ND,478-KGM32ER71A105MUCT-ND,478-KGM32ER71A105MUDKR-ND","1210ZC105MAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 1UF 10V X7R 1210","4,666","0.71","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","1 µF","±20%","10V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1210 (3225 Metric)","0.130"" L x 0.098"" W (3.30mm x 2.50mm)","-","0.057"" (1.45mm)","-","-"
"https://datasheets.kyocera-avx.com/LD-Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/924/0805-%282012-Metric%29-0%2C94mm.jpg","478-5796-2-ND,478-5796-1-ND,478-5796-6-ND","LD05ZC105KAB2A","KYOCERA AVX","KYOCERA AVX","CAP CER 1UF 10V X7R 0805","1,018","0.79","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LD","Active","1 µF","±10%","10V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.037"" (0.94mm)","-","-"
"https://datasheets.kyocera-avx.com/LICC.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/748/0612-%281632-Metric%29-0%2C76mm.jpg","478-KGL31ZR71A105MTTR-ND,478-KGL31ZR71A105MTCT-ND,478-KGL31ZR71A105MTDKR-ND","0612ZC105MAT2V","KYOCERA AVX","KYOCERA AVX","CAP CER 1UF 10V X7R 0612","1,906","1.5","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","1 µF","±20%","10V","X7R","-55°C ~ 125°C","Low ESL (Reverse Geometry)","-","Bypass, Decoupling","-","Surface Mount, MLCC","0612 (1632 Metric)","0.063"" L x 0.126"" W (1.60mm x 3.20mm)","-","0.030"" (0.76mm)","-","-"
"https://datasheets.kyocera-avx.com/AVX-MM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/478_0805%282012%29.jpg","478-10611-2-ND,478-10611-1-ND,478-10611-6-ND","MM05ZC105KCZ2A","KYOCERA AVX","KYOCERA AVX","CAP CER 1UF 10V X7R 0805","1,371","1.65","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","MM","Active","1 µF","±10%","10V","X7R","-55°C ~ 125°C","-","-","Medical, Non-Critical","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.029"" (0.74mm)","-","-"
"https://datasheets.kyocera-avx.com/LICC.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/877/0508-%281220-Metric%29-1%2C02mm.jpg","478-KGL21DR71A105MUTR-ND,478-KGL21DR71A105MUCT-ND,478-KGL21DR71A105MUDKR-ND","0508ZC105MAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 1UF 10V X7R 0508","3,585","1.91","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","1 µF","±20%","10V","X7R","-55°C ~ 125°C","Low ESL (Reverse Geometry)","-","Bypass, Decoupling","-","Surface Mount, MLCC","0508 (1220 Metric)","0.050"" L x 0.079"" W (1.27mm x 2.00mm)","-","0.040"" (1.02mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/204/CM-0603(1608).JPG","478-KGM15AR71A105MTTR-ND,478-KGM15AR71A105MTCT-ND,478-KGM15AR71A105MTDKR-ND","KGM15AR71A105MT","KYOCERA AVX","KYOCERA AVX","CAP CER 1UF 10V X7R 0603","3,968","0.18","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","1 µF","±20%","10V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.90mm)","-","-"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5656/478_0805-2012-Ceramic-Caps-Brown.jpg","478-CM21X7R105K10ATTR-ND,478-CM21X7R105K10ATCT-ND,478-CM21X7R105K10ATDKR-ND","CM21X7R105K10AT","KYOCERA AVX","KYOCERA AVX","CAP CER 1UF 10V X7R 0805","3,040","0.22","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CM","Active","1 µF","±10%","10V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-","0.053"" (1.35mm)","-","-"
